[dotenv@17.3.1] injecting env (18) from .env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
✅ Background jobs started
✅ SKU Tracking System initialized
✅ Server running on port 4000
✅ MongoDB connected
✅ Default categories and brands seeded
>>> 2026-09-13T17:27:40.294Z GET /userfavorites from ::1
>>> 2026-09-13T17:27:40.472Z POST /getcart from ::1
>>> 2026-09-13T17:27:40.541Z GET /brands from ::1
>>> 2026-09-13T17:28:07.798Z GET /allproducts from ::1
>>> 2026-09-13T17:28:07.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:29:08.793Z GET /allproducts from ::1
>>> 2026-09-13T17:29:09.010Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:30:09.801Z GET /allproducts from ::1
>>> 2026-09-13T17:30:10.036Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:31:10.788Z GET /allproducts from ::1
>>> 2026-09-13T17:31:10.994Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:32:11.786Z GET /allproducts from ::1
>>> 2026-09-13T17:32:11.997Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:33:12.795Z GET /allproducts from ::1
>>> 2026-09-13T17:33:12.962Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:34:13.809Z GET /allproducts from ::1
>>> 2026-09-13T17:34:13.991Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:35:14.779Z GET /allproducts from ::1
>>> 2026-09-13T17:35:14.944Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:36:15.799Z GET /allproducts from ::1
>>> 2026-09-13T17:36:16.178Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:36:27.222Z GET /subcategories?category=shoes from ::1
>>> 2026-09-13T17:36:27.224Z GET /user/profile from ::1
>>> 2026-09-13T17:36:57.137Z GET /allproducts from ::1
>>> 2026-09-13T17:36:57.357Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:37:04.790Z GET /allproducts from ::1
>>> 2026-09-13T17:37:05.035Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:37:34.787Z GET /allproducts from ::1
>>> 2026-09-13T17:37:35.013Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:38:04.822Z GET /allproducts from ::1
>>> 2026-09-13T17:38:05.017Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:38:34.795Z GET /allproducts from ::1
>>> 2026-09-13T17:38:35.043Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:38:55.595Z GET /brands from ::1
>>> 2026-09-13T17:38:55.597Z GET /categories from ::1
>>> 2026-09-13T17:38:55.599Z GET /allproducts from ::1
>>> 2026-09-13T17:38:56.407Z GET /newcollections from ::1
>>> 2026-09-13T17:38:56.410Z GET /featured from ::1
>>> 2026-09-13T17:39:04.784Z GET /allproducts from ::1
>>> 2026-09-13T17:39:05.007Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:39:15.042Z GET /subcategories?category=shoes from ::1
>>> 2026-09-13T17:39:16.068Z GET /sizes from ::1
>>> 2026-09-13T17:39:16.071Z GET /allproducts from ::1
>>> 2026-09-13T17:39:16.078Z GET /getreviews/1 from ::1
>>> 2026-09-13T17:39:16.222Z GET /allproducts from ::1
>>> 2026-09-13T17:39:26.125Z GET /categories from ::1
>>> 2026-09-13T17:39:26.128Z GET /brands from ::1
>>> 2026-09-13T17:39:26.131Z GET /allproducts from ::1
>>> 2026-09-13T17:39:26.133Z GET /user/profile from ::1
>>> 2026-09-13T17:39:26.136Z GET /userfavorites from ::1
>>> 2026-09-13T17:39:26.309Z POST /getcart from ::1
>>> 2026-09-13T17:39:26.377Z GET /getreviews/4 from ::1
>>> 2026-09-13T17:39:26.378Z GET /sizes from ::1
>>> 2026-09-13T17:39:26.379Z GET /allproducts from ::1
>>> 2026-09-13T17:39:26.521Z GET /allproducts from ::1
>>> 2026-09-13T17:39:27.576Z GET /user/profile from ::1
>>> 2026-09-13T17:39:27.581Z GET /subcategories?category=shoes from ::1
>>> 2026-09-13T17:39:28.344Z GET /user/profile from ::1
>>> 2026-09-13T17:39:28.351Z GET /sizes from ::1
>>> 2026-09-13T17:39:28.352Z GET /allproducts from ::1
>>> 2026-09-13T17:39:28.354Z GET /getreviews/1 from ::1
>>> 2026-09-13T17:39:28.509Z GET /allproducts from ::1
>>> 2026-09-13T17:39:31.437Z GET /user/profile from ::1
>>> 2026-09-13T17:39:31.444Z GET /getsavedaddresses from ::1
>>> 2026-09-13T17:39:34.787Z GET /allproducts from ::1
>>> 2026-09-13T17:39:34.962Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:39:35.101Z POST /placeorder from ::1
>>> 2026-09-13T17:39:35.743Z POST /create-checkout-session from ::1
>>> 2026-09-13T17:40:04.800Z GET /allproducts from ::1
>>> 2026-09-13T17:40:05.007Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:40:05.115Z GET /categories from ::1
>>> 2026-09-13T17:40:05.118Z GET /brands from ::1
>>> 2026-09-13T17:40:05.120Z GET /user/profile from ::1
>>> 2026-09-13T17:40:05.123Z GET /allproducts from ::1
>>> 2026-09-13T17:40:05.124Z GET /userfavorites from ::1
>>> 2026-09-13T17:40:05.277Z POST /getcart from ::1
>>> 2026-09-13T17:40:05.370Z GET /payment/verify/ORD-1789321175522 from ::1
>>> 2026-09-13T17:40:05.435Z GET /order/ORD-1789321175522 from ::1
>>> 2026-09-13T17:40:34.791Z GET /allproducts from ::1
>>> 2026-09-13T17:40:35.010Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:41:04.789Z GET /allproducts from ::1
>>> 2026-09-13T17:41:04.971Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:41:34.783Z GET /allproducts from ::1
>>> 2026-09-13T17:41:34.953Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:42:04.789Z GET /allproducts from ::1
>>> 2026-09-13T17:42:04.964Z GET /admin/orders?limit=30 from ::1
[autoCancelExpiredReserved] 1 order(s) auto-cancelled — 15-min payment window expired.
>>> 2026-09-13T17:42:34.790Z GET /allproducts from ::1
>>> 2026-09-13T17:42:35.011Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:43:04.797Z GET /allproducts from ::1
>>> 2026-09-13T17:43:04.980Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:43:34.786Z GET /allproducts from ::1
>>> 2026-09-13T17:43:34.989Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:44:04.783Z GET /allproducts from ::1
>>> 2026-09-13T17:44:04.985Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:44:34.788Z GET /allproducts from ::1
>>> 2026-09-13T17:44:34.985Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:45:04.802Z GET /allproducts from ::1
>>> 2026-09-13T17:45:04.988Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:45:34.793Z GET /allproducts from ::1
>>> 2026-09-13T17:45:34.983Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:46:04.798Z GET /allproducts from ::1
>>> 2026-09-13T17:46:04.977Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:47:05.790Z GET /allproducts from ::1
>>> 2026-09-13T17:47:05.973Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:48:06.797Z GET /allproducts from ::1
>>> 2026-09-13T17:48:06.980Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:49:07.795Z GET /allproducts from ::1
>>> 2026-09-13T17:49:07.971Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:50:08.802Z GET /allproducts from ::1
>>> 2026-09-13T17:50:08.994Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:51:09.804Z GET /allproducts from ::1
>>> 2026-09-13T17:51:09.992Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:52:10.799Z GET /allproducts from ::1
>>> 2026-09-13T17:52:11.009Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:53:11.780Z GET /allproducts from ::1
>>> 2026-09-13T17:53:11.981Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:53:21.830Z GET /newcollections from ::1
>>> 2026-09-13T17:53:21.834Z GET /featured from ::1
>>> 2026-09-13T17:53:21.839Z GET /user/profile from ::1
>>> 2026-09-13T17:53:25.532Z GET /user/profile from ::1
>>> 2026-09-13T17:53:25.541Z GET /subcategories?category=shoes from ::1
>>> 2026-09-13T17:53:26.245Z GET /user/profile from ::1
>>> 2026-09-13T17:53:26.258Z GET /sizes from ::1
>>> 2026-09-13T17:53:26.261Z GET /getreviews/1 from ::1
>>> 2026-09-13T17:53:26.263Z GET /allproducts from ::1
>>> 2026-09-13T17:53:26.427Z GET /allproducts from ::1
>>> 2026-09-13T17:53:29.113Z GET /user/profile from ::1
>>> 2026-09-13T17:53:29.124Z GET /getsavedaddresses from ::1
>>> 2026-09-13T17:53:34.737Z POST /placeorder from ::1
>>> 2026-09-13T17:53:35.317Z POST /create-checkout-session from ::1
>>> 2026-09-13T17:53:37.538Z GET /categories from ::1
>>> 2026-09-13T17:53:37.544Z GET /brands from ::1
>>> 2026-09-13T17:53:37.547Z GET /allproducts from ::1
>>> 2026-09-13T17:53:37.550Z GET /user/profile from ::1
>>> 2026-09-13T17:53:37.557Z GET /userfavorites from ::1
>>> 2026-09-13T17:53:37.724Z POST /getcart from ::1
>>> 2026-09-13T17:53:37.787Z GET /brands from ::1
>>> 2026-09-13T17:54:02.991Z GET /allproducts from ::1
>>> 2026-09-13T17:54:03.186Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:54:08.571Z GET /categories from ::1
>>> 2026-09-13T17:54:08.575Z GET /brands from ::1
>>> 2026-09-13T17:54:08.576Z GET /user/profile from ::1
>>> 2026-09-13T17:54:08.582Z GET /userfavorites from ::1
>>> 2026-09-13T17:54:08.587Z GET /allproducts from ::1
>>> 2026-09-13T17:54:08.807Z POST /getcart from ::1
>>> 2026-09-13T17:54:08.971Z GET /sizes from ::1
>>> 2026-09-13T17:54:08.981Z GET /getreviews/4 from ::1
>>> 2026-09-13T17:54:08.987Z GET /allproducts from ::1
>>> 2026-09-13T17:54:09.167Z GET /allproducts from ::1
>>> 2026-09-13T17:54:16.683Z GET /categories from ::1
>>> 2026-09-13T17:54:16.687Z GET /brands from ::1
>>> 2026-09-13T17:54:16.692Z GET /allproducts from ::1
>>> 2026-09-13T17:54:16.694Z GET /user/profile from ::1
>>> 2026-09-13T17:54:16.697Z GET /userfavorites from ::1
>>> 2026-09-13T17:54:16.872Z POST /getcart from ::1
>>> 2026-09-13T17:54:16.939Z GET /brands from ::1
>>> 2026-09-13T17:54:34.794Z GET /allproducts from ::1
>>> 2026-09-13T17:54:34.934Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:55:04.789Z GET /allproducts from ::1
>>> 2026-09-13T17:55:04.982Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:55:34.795Z GET /allproducts from ::1
>>> 2026-09-13T17:55:34.973Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:56:04.788Z GET /allproducts from ::1
>>> 2026-09-13T17:56:04.969Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:56:19.298Z GET /categories from ::1
>>> 2026-09-13T17:56:19.304Z GET /brands from ::1
>>> 2026-09-13T17:56:19.306Z GET /user/profile from ::1
>>> 2026-09-13T17:56:19.310Z GET /allproducts from ::1
>>> 2026-09-13T17:56:19.315Z GET /userfavorites from ::1
>>> 2026-09-13T17:56:19.518Z POST /getcart from ::1
>>> 2026-09-13T17:56:19.539Z GET /brands from ::1
>>> 2026-09-13T17:56:34.792Z GET /allproducts from ::1
>>> 2026-09-13T17:56:34.991Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:56:56.282Z GET /allproducts from ::1
>>> 2026-09-13T17:56:56.285Z GET /admin/audit-log?page=1&limit=25 from ::1
>>> 2026-09-13T17:56:56.288Z GET /admin/sessions from ::1
>>> 2026-09-13T17:56:56.295Z GET /admin/audit-log?limit=1 from ::1
>>> 2026-09-13T17:56:56.327Z GET /admin/sessions from ::1
>>> 2026-09-13T17:56:56.338Z GET /admin/audit-log?limit=1 from ::1
>>> 2026-09-13T17:56:56.370Z GET /admin/audit-log?page=1&limit=25 from ::1
>>> 2026-09-13T17:56:56.454Z GET /allproducts from ::1
>>> 2026-09-13T17:56:56.461Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:56:56.631Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:56:57.982Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:56:58.142Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:56:58.380Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:57:00.515Z GET /admin/order/ORD-1789322015156 from ::1
>>> 2026-09-13T17:57:08.987Z POST /admin/order/ORD-1789322015156/status from ::1
>>> 2026-09-13T17:57:09.096Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:57:09.098Z GET /admin/order/ORD-1789322015156 from ::1
>>> 2026-09-13T17:57:10.766Z GET /admin/order/ORD-1789321604176 from ::1
>>> 2026-09-13T17:57:14.783Z GET /admin/order/ORD-1789321175522 from ::1
>>> 2026-09-13T17:57:17.504Z POST /admin/order/ORD-1789321175522/status from ::1
>>> 2026-09-13T17:57:17.601Z GET /admin/order/ORD-1789321175522 from ::1
>>> 2026-09-13T17:57:17.604Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:57:22.665Z GET /allproducts from ::1
>>> 2026-09-13T17:57:22.669Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:57:22.828Z GET /allproducts from ::1
>>> 2026-09-13T17:57:22.831Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:57:22.836Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:57:23.024Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:57:23.066Z GET /admin/orders?page=1&limit=12 from ::1
>>> 2026-09-13T17:57:26.909Z GET /admin/order/ORD-1789322015156 from ::1
>>> 2026-09-13T17:57:52.689Z GET /allproducts from ::1
>>> 2026-09-13T17:57:52.870Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:58:22.678Z GET /allproducts from ::1
>>> 2026-09-13T17:58:22.847Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:58:52.677Z GET /allproducts from ::1
>>> 2026-09-13T17:58:52.886Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:59:22.688Z GET /allproducts from ::1
>>> 2026-09-13T17:59:22.863Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T17:59:52.677Z GET /allproducts from ::1
>>> 2026-09-13T17:59:52.852Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:00:22.785Z GET /allproducts from ::1
>>> 2026-09-13T18:00:22.955Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:00:52.797Z GET /allproducts from ::1
>>> 2026-09-13T18:00:52.986Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:01:22.787Z GET /allproducts from ::1
>>> 2026-09-13T18:01:22.948Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:02:01.786Z GET /categories from ::1
>>> 2026-09-13T18:02:01.788Z GET /brands from ::1
>>> 2026-09-13T18:02:01.790Z GET /user/profile from ::1
>>> 2026-09-13T18:02:01.796Z GET /allproducts from ::1
>>> 2026-09-13T18:02:01.797Z GET /userfavorites from ::1
>>> 2026-09-13T18:02:01.849Z GET /orderhistory?page=1&limit=10&status=all&t=1789322521845 from ::1
[OrderHistory] User: 6aa6d45431981a390487af4f, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"},{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"}]}
>>> 2026-09-13T18:02:02.113Z POST /getcart from ::1
>>> 2026-09-13T18:02:23.788Z GET /allproducts from ::1
>>> 2026-09-13T18:02:23.938Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:02:56.192Z GET /user/profile from ::1
>>> 2026-09-13T18:02:56.217Z GET /userfavorites from ::1
>>> 2026-09-13T18:02:56.220Z POST /getcart from ::1
>>> 2026-09-13T18:02:56.365Z GET /allproducts from ::1
>>> 2026-09-13T18:02:56.712Z POST /getcart from ::1
>>> 2026-09-13T18:02:56.744Z GET /user/profile from ::1
>>> 2026-09-13T18:02:56.750Z GET /userfavorites from ::1
>>> 2026-09-13T18:02:56.752Z GET /allproducts from ::1
>>> 2026-09-13T18:02:56.863Z GET /allproducts from ::1
>>> 2026-09-13T18:03:23.794Z GET /allproducts from ::1
>>> 2026-09-13T18:03:23.942Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:03:26.731Z GET /allproducts from ::1
>>> 2026-09-13T18:03:33.748Z GET /orderhistory?page=1&limit=10&status=all&t=1789322613745 from ::1
[OrderHistory] User: 6aa6d45431981a390487af4f, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"},{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"}]}
>>> 2026-09-13T18:03:59.744Z GET /allproducts from ::1
>>> 2026-09-13T18:04:04.921Z GET /allproducts from ::1
>>> 2026-09-13T18:04:08.248Z GET /categories from ::1
>>> 2026-09-13T18:04:08.250Z GET /brands from ::1
>>> 2026-09-13T18:04:08.252Z GET /allproducts from ::1
>>> 2026-09-13T18:04:08.253Z GET /userfavorites from ::1
>>> 2026-09-13T18:04:08.254Z GET /user/profile from ::1
>>> 2026-09-13T18:04:08.455Z POST /getcart from ::1
>>> 2026-09-13T18:04:08.574Z GET /orderhistory?page=1&limit=10&status=all&t=1789322648567 from ::1
[OrderHistory] User: 6aa6d45431981a390487af4f, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"},{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"}]}
>>> 2026-09-13T18:04:23.796Z GET /allproducts from ::1
>>> 2026-09-13T18:04:23.952Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:04:39.579Z GET /allproducts from ::1
>>> 2026-09-13T18:04:43.818Z POST /order/ORD-TESTREFUND-1/refund from ::1
>>> 2026-09-13T18:04:45.416Z GET /orderhistory?page=1&limit=10&status=all&t=1789322685409 from ::1
[OrderHistory] User: 6aa6d45431981a390487af4f, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"},{"userId":"6aa6d45431981a390487af4f"},{"user":"6aa6d45431981a390487af4f"}]}
>>> 2026-09-13T18:05:23.826Z GET /allproducts from ::1
>>> 2026-09-13T18:05:23.998Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:06:23.801Z GET /allproducts from ::1
>>> 2026-09-13T18:06:23.968Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:06:57.110Z GET / from ::1
>>> 2026-09-13T18:07:19.084Z GET /brands from ::1
>>> 2026-09-13T18:07:19.085Z GET /categories from ::1
>>> 2026-09-13T18:07:19.087Z GET /allproducts from ::1
>>> 2026-09-13T18:07:19.353Z GET /newcollections from ::1
>>> 2026-09-13T18:07:19.357Z GET /featured from ::1
>>> 2026-09-13T18:07:19.361Z GET /categories from ::1
>>> 2026-09-13T18:07:19.371Z GET /brands from ::1
>>> 2026-09-13T18:07:19.384Z GET /user/profile from ::1
>>> 2026-09-13T18:07:19.390Z GET /allproducts from ::1
>>> 2026-09-13T18:07:19.392Z GET /userfavorites from ::1
>>> 2026-09-13T18:07:19.728Z POST /getcart from ::1
>>> 2026-09-13T18:07:20.621Z GET /newcollections from ::1
>>> 2026-09-13T18:07:20.637Z GET /featured from ::1
>>> 2026-09-13T18:07:23.802Z GET /allproducts from ::1
>>> 2026-09-13T18:07:23.939Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:07:42.559Z GET /categories from ::1
>>> 2026-09-13T18:07:42.562Z GET /brands from ::1
>>> 2026-09-13T18:07:42.566Z GET /allproducts from ::1
>>> 2026-09-13T18:07:42.569Z GET /user/profile from ::1
>>> 2026-09-13T18:07:42.572Z GET /userfavorites from ::1
>>> 2026-09-13T18:07:42.749Z POST /getcart from ::1
>>> 2026-09-13T18:07:42.942Z GET /newcollections from ::1
>>> 2026-09-13T18:07:42.944Z GET /featured from ::1
>>> 2026-09-13T18:08:27.101Z GET /allproducts from ::1
>>> 2026-09-13T18:08:31.394Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:09:23.819Z GET /allproducts from ::1
>>> 2026-09-13T18:09:23.984Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:10:23.820Z GET /allproducts from ::1
>>> 2026-09-13T18:10:23.981Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:11:23.811Z GET /allproducts from ::1
>>> 2026-09-13T18:11:23.974Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:12:23.791Z GET /allproducts from ::1
>>> 2026-09-13T18:12:23.957Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:13:23.795Z GET /allproducts from ::1
>>> 2026-09-13T18:13:23.937Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:14:23.808Z GET /allproducts from ::1
>>> 2026-09-13T18:14:23.965Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:15:23.820Z GET /allproducts from ::1
>>> 2026-09-13T18:15:24.002Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:16:23.787Z GET /allproducts from ::1
>>> 2026-09-13T18:16:23.929Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:17:23.785Z GET /allproducts from ::1
>>> 2026-09-13T18:17:23.937Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:18:23.795Z GET /allproducts from ::1
>>> 2026-09-13T18:18:23.969Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:19:23.812Z GET /allproducts from ::1
>>> 2026-09-13T18:19:23.998Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:20:23.780Z GET /allproducts from ::1
>>> 2026-09-13T18:20:23.950Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:20:43.338Z GET /categories from ::1
>>> 2026-09-13T18:20:43.347Z GET /brands from ::1
>>> 2026-09-13T18:20:43.352Z GET /user/profile from ::1
>>> 2026-09-13T18:20:43.359Z GET /userfavorites from ::1
>>> 2026-09-13T18:20:43.367Z GET /allproducts from ::1
>>> 2026-09-13T18:20:43.538Z POST /getcart from ::1
>>> 2026-09-13T18:21:11.031Z POST /login from ::1
>>> 2026-09-13T18:21:11.340Z GET /categories from ::1
>>> 2026-09-13T18:21:11.346Z GET /brands from ::1
>>> 2026-09-13T18:21:11.350Z GET /allproducts from ::1
>>> 2026-09-13T18:21:11.353Z GET /user/profile from ::1
>>> 2026-09-13T18:21:11.357Z GET /userfavorites from ::1
>>> 2026-09-13T18:21:11.554Z POST /getcart from ::1
>>> 2026-09-13T18:21:11.707Z GET /newcollections from ::1
>>> 2026-09-13T18:21:11.713Z GET /featured from ::1
>>> 2026-09-13T18:21:17.615Z GET /categories from ::1
>>> 2026-09-13T18:21:17.620Z GET /brands from ::1
>>> 2026-09-13T18:21:17.646Z GET /user/profile from ::1
>>> 2026-09-13T18:21:17.668Z GET /allproducts from ::1
>>> 2026-09-13T18:21:17.670Z GET /userfavorites from ::1
>>> 2026-09-13T18:21:17.850Z GET /orderhistory?page=1&limit=10&status=all&t=1789323677839 from ::1
[OrderHistory] User: 6aa6e974ec037f4ecd7c7588, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6aa6e974ec037f4ecd7c7588"},{"user":"6aa6e974ec037f4ecd7c7588"},{"userId":"6aa6e974ec037f4ecd7c7588"},{"user":"6aa6e974ec037f4ecd7c7588"}]}
>>> 2026-09-13T18:21:17.859Z POST /getcart from ::1
>>> 2026-09-13T18:21:23.807Z GET /allproducts from ::1
>>> 2026-09-13T18:21:23.970Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T18:21:49.113Z POST /order/ORD-TESTREFUND-2/refund from ::1
>>> 2026-09-13T18:21:50.637Z GET /orderhistory?page=1&limit=10&status=all&t=1789323710603 from ::1
[OrderHistory] User: 6aa6e974ec037f4ecd7c7588, Status Filter: all
